ip Source,ip Destination,Protocol,Epoch
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.447010000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.447126000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.447160000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.447164000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.447311000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.449020000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.449023000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.449046000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.449107000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.449256000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.449282000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.449807000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.449809000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.449957000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452020000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452023000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452064000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452092000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452143000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452145000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.452340000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.452366000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.452392000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452543000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452547000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452573000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.452601000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.452790000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.452817000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.453187000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.453190000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.453233000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.453272000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.453444000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.453469000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.454232000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.454236000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.454296000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.454299000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.454473000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.454496000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.454889000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.454922000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.455043000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.455887000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.455890000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.455925000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.455955000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.456166000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.456196000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.456957000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.456959000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.456978000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.457032000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.457061000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.457063000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.457158000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.457181000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.457257000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.458586000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.458588000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.458619000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.458622000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.458763000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.458786000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.459141000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.459144000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.459164000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.459191000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.459345000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.459366000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.461562000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.461564000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.461590000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.461593000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.461749000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.461769000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462821000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462825000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462851000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462873000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462900000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462931000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462965000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462968000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462991000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.462992000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.463221000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.463246000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.463267000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.463730000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.463733000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.463755000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.463806000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.463942000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.463961000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.464768000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.464771000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.464792000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.464816000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.464963000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.464986000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.465618000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.465621000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.465735000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.467560000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.467590000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.467613000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.467616000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.467664000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.467723000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.467725000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.467725000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.467739000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.467756000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.467892000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.467911000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470086000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470089000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470108000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.470254000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470506000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470534000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470537000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470572000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470575000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470616000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.470662000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.470764000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.470871000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.470892000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.470911000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.471002000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.471005000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.471125000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.472046000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.472065000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.472095000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.472120000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.472128000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.472150000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.472242000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.472321000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.472340000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.473684000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.473687000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.473716000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.473718000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.473738000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.473793000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.473973000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.473996000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.474015000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476390000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476392000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476412000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476538000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.476557000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476564000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476624000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476710000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476712000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476725000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476727000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476758000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.476760000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.476886000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.476906000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.476984000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.477004000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.477022000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.478628000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.478630000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.478653000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.478679000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.478703000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.478704000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.478728000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.478759000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.478964000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.478989000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.479008000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.480537000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.480539000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.480587000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.480589000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.480648000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.480724000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.481551000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.481553000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.481575000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.481600000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.481634000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.481636000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.481655000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.481678000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.481864000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.481887000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.481905000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.482750000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.482752000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.482775000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.482798000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.482938000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.482962000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.483067000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.483069000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.483137000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.483192000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.483348000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.483443000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.484122000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.484125000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.484245000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.485921000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.485923000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.485944000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.485996000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.486129000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.486150000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.487204000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.487207000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.487255000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.487258000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.487321000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.487404000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.488356000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.488358000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.488480000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.490009000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.490011000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.490031000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.490183000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.490478000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.490504000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.490507000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.490536000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.490582000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.490711000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.490735000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.491506000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.491531000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.491551000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.491573000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.491641000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.491643000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.491703000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.491725000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.491808000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.492273000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.492300000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.492399000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.493692000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.493694000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.493714000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.493743000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.493764000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.493788000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.493967000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.493988000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.494006000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.494381000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.494384000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.494404000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.494428000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.494584000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.494605000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.495504000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.495553000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.495581000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.495594000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.495615000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.495704000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.495734000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.495759000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.495836000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.497418000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.497421000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.497472000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.497474000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.497503000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.497506000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.497692000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.497715000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.497733000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.499579000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.499581000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.499604000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.499644000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.499787000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.499811000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.500561000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.500563000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.500583000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.500616000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.500768000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.500791000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.501501000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.501503000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.501523000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.501551000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.501686000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.501721000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.502268000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.502270000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.502291000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.502341000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.502368000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.502370000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.502439000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.502460000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.502542000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.504647000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.504650000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.504700000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.504703000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.504735000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.504740000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.504762000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.504818000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.504890000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.504924000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.505008000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.505028000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.505638000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.505640000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.505663000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.505711000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.505738000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.505740000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.505858000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.505883000"
